game_str,play_id,nth_throw,safe,advanced,thr_ts,acq_ts,arr_ts,closest_itsx_ts,E_itsx_ts,E_ft_til_1st_itsx,ft_til_1st,itsx_catch_ts_delta,plane_orientation_polar,plane_orientation_azimuth,ball_norm_x_plane,ball_dis_plane_origin,proj_ball_z,ball_direction_polar,ball_direction_azimuth
y1_d097_MRJ_YJD,273,1,True,False,9282078,9280428.0,9283378.0,9283228,9283228.082889115,,-6.005530825504076,149.91711088456213,127.95062813489392,2.8120357230609727,0.1097952945279007,1.4543144352892625,1.8633627595271753,-56.35616760467853,3.553633620142881
y1_d097_MRJ_YJD,275,2,True,False,9342028,9341478.0,9342878.0,9342778,9342778.846034523,1.7076982407955044,-1.1048565678125997,99.15396547690034,135.13275539596998,2.492312945767992,-0.8792815408750566,2.7348511144781615,1.6732918212728427,-46.22512019234721,-8.813401688614626
y1_d098_MRJ_YJD,8,1,False,False,121942,121242.0,122992.0,122892,122892.35519752506,22.241868073489677,19.76469297212716,99.64480247494066,116.23673789625116,2.5581813878395394,0.4051608060695081,5.261461623167033,5.1872038829649805,-67.30613068758977,-11.137138471487091
y1_d098_MRJ_YJD,189,1,False,False,6049292,6048042.0,6050192.0,6050092,6050092.632534344,33.416582629767355,31.23021729703268,99.36746565625072,92.95130544940838,3.3419836999186714,-0.251678218247914,4.382519636100431,4.732809347888018,-86.5828464586257,-8.837045542522082
y1_d098_MRJ_YJD,195,1,False,False,6311342,6310592.0,6312392.0,6312292,6312292.342983381,11.172649678972247,8.392506742338284,99.65701661910862,120.17521072633542,3.778721581784822,0.3874087489946546,4.277249436245018,4.498295550399382,-65.47239961494373,-12.314913020435851
y1_d098_MRJ_YJD,218,1,False,False,7275392,7273692.0,7276492.0,7276392,7276392.713349251,15.502720968719592,12.879099268966929,99.28665074892342,168.9783130355475,2.5172780989036028,-0.5112492983300198,5.184329425399014,4.82691229931945,-12.038596314823549,-8.005365162397489
y1_d098_MRJ_YJD,237,1,False,False,7981792,7981092.0,7983092.0,7983042,7983042.004517235,15.626375345437017,14.251169267181302,49.99548276513815,149.63858972219134,2.30106949719854,0.6595351951998225,2.137811189806384,1.9490267830666315,-34.7879495600861,7.954588650197911
y1_d098_MRJ_YJD,242,1,False,False,8191792,8190942.0,8192692.0,8192642,8192642.025120329,14.488628482992729,12.945072331651629,49.974879670888186,148.9757609220526,2.547717668989492,-0.31230233026200316,3.536946185097415,3.7368867672427215,-30.491688589643903,-9.532521380521027
y1_d098_MRJ_YJD,243,1,True,False,8223142,8222442.0,8224542.0,8224442,8224442.6457402995,,-6.189449299290698,99.35425970051438,151.58808828281383,2.3249538189666055,-0.6855519377598734,2.7549685412224405,2.3509798358875016,-29.761276306907085,6.837507501337373
y1_d098_MRJ_YJD,261,2,True,False,8875742,8875392.0,8876592.0,8876492,8876492.944393642,0.8873607790643707,-1.7126148462424398,99.05560635775328,136.27885093014527,2.819451027818161,0.48710836201156094,5.7423143530675445,5.429617921906457,-49.35475535207935,-4.534424912605962
y1_d098_MRJ_YJD,265,1,False,False,8979342,8978542.0,8980042.0,8979992,8979992.639245687,12.211338005340895,10.864693470722692,49.36075431294739,136.34999535273835,4.299766562832787,0.5414601742868275,4.921695684668407,4.7673732144371455,-60.14086054888237,-5.506596740642483
y1_d098_MRJ_YJD,271,1,False,False,9222042,9220592.0,9223142.0,9223042,9223042.477799067,16.024122585400892,13.311424354984384,99.52220093272626,143.58115551572098,2.6774213327787493,-0.24547197473730573,3.653907147398463,3.937755057406345,-37.36323011519154,-8.603657147808546
y1_d099_MRJ_YJD,11,1,False,False,354417,352917.0,355067.0,354967,354967.4529880217,18.638213338705786,15.932739903521034,99.54701197828399,81.77353598623114,4.470725982948153,0.3200571865988079,5.440550130176738,5.805348337309776,-101.88508866561995,-4.85137465802532
y1_d099_MRJ_YJD,67,1,False,False,2367417,2366467.0,2368367.0,2368317,2368317.126163723,22.522238098293812,21.350379928938004,49.87383627705276,163.59219579419948,2.977970844489704,0.48443153366737607,1.9188555014068251,2.12072264017481,-19.092056203158428,-11.73688645894802
y1_d099_MRJ_YJD,79,1,False,False,2797767,2796967.0,2798617.0,2798517,2798517.9881296405,12.392989658540744,9.416043808105805,99.01187035953626,160.09162570277124,3.8335174572254402,0.33027051815846803,6.398297183385321,6.597551161558348,-22.015027726415997,-6.849264956975194
y1_d099_MRJ_YJD,93,1,False,False,3337617,3336467.0,3338717.0,3338617,3338617.544886666,18.963957459481247,16.522679091064962,99.4551133341156,162.93162955009416,1.6322290336653396,0.7137164100730516,5.827568010962562,4.323783463159485,-20.846601681359562,-9.835149736893404
y1_d099_MRJ_YJD,106,1,False,False,3795567,3794167.0,3796817.0,3796717,3796717.5018009096,26.950923344704456,24.92565323597343,99.4981990903616,151.445459021622,2.087355619658524,0.1234508939649129,1.901813556649685,2.1975223695811668,-31.562404326912326,-9.929164397955631
y1_d099_MRJ_YJD,169,1,False,False,5944917,5944467.0,5945617.0,5945417,5945417.354150331,19.722821994737345,14.509546085026864,199.64584966935217,-152.35944541846308,5.41284350625844,-0.3238328731854387,4.949263130665998,5.468457019976647,32.816905374246,6.506007431436045
y1_d099_MRJ_YJD,214,1,True,False,7707417,7705167.0,7708467.0,7708417,7708417.324136421,6.278280093806245,4.732380621560472,49.675863578915596,163.41442289908048,1.5660238587275046,0.7213591990169773,9.342110667831802,6.701295864490983,-22.61358425275437,-8.197261698043581
y1_d099_MRJ_YJD,220,2,False,False,7924067,7923567.0,7925017.0,7924917,7924917.854146936,6.615875257467697,3.981857484009068,99.14585306402296,138.97768963878764,3.576618689967887,0.21962704532245717,3.8222464649208234,4.255191017394569,-43.4401463094604,-9.337199135159866
y1_d099_MRJ_YJD,221,1,True,False,8122867,8121467.0,8124367.0,8124267,8124267.181352344,4.655673894346893,1.9137822810727685,99.81864765565842,152.0968718584652,1.8208698490143433,-0.8318857384142091,8.149435523353546,4.7919745316889015,-27.79498334145457,-11.650707188544526
y1_d099_MRJ_YJD,265,2,False,False,9630117,9629517.0,9630817.0,9630767,9630767.58116266,7.338243453208519,5.885742492353847,49.418837340548635,133.74472020443,2.9601634233506218,0.8229200134408546,4.837410065840609,3.1864065444268244,-51.448886723718395,-7.002317906758008
y1_d099_MRJ_YJD,271,1,False,False,9939967,9938767.0,9941067.0,9940967,9940967.766797,14.481587697495348,11.855137939130682,99.23320299945772,158.64963016551064,2.296912534661999,-0.4682120172909437,4.858482552956653,4.632350579602049,-21.910879829870535,-7.811563440005644
y1_d099_MRJ_YJD,295,1,False,False,10847367,10846417.0,10848567.0,10848517,10848517.089745898,17.67071928660678,16.42552261932993,49.91025410220027,147.68511083684177,2.4764892247638954,0.7600109502980532,3.3426310457611974,2.539929386964353,-37.146252119567315,-9.46513169148558
y1_d100_MRJ_YJD,6,1,False,False,138270,137020.0,139420.0,139370,139370.0477781491,16.210547243575405,14.818410327049158,49.95222185089369,114.44892207572786,3.480089473264286,0.8127590786186457,4.229058947657646,2.9784563003537077,-69.56637877660343,-17.651644817113997
y1_d100_MRJ_YJD,9,1,False,False,208270,207120.0,208920.0,208820,208820.61409762237,29.67896207406213,26.996486155356344,99.38590237763128,119.35954737785943,7.4555330020994575,0.9300129378395172,9.52904224217783,4.582312749089512,-77.6586469533044,-10.271766582135674
y1_d100_MRJ_YJD,56,2,False,False,1639620,1638920.0,1640370.0,1640320,1640320.1849138704,10.475347958621548,9.01681131944789,49.815086129587144,133.74288139796727,2.522966800577734,0.01488447929233274,4.709486473614385,5.080879317956465,-49.06686073736114,-5.024794352401449
y1_d100_MRJ_YJD,62,1,False,False,1877870,1876070.0,1878520.0,1878420,1878420.5297059575,13.623570392258229,11.04139945534121,99.47029404249042,109.9772112820749,3.8188682373773304,0.66359402775177,5.215848989168022,4.462892481301898,-74.22466362656726,-9.38187473724749
y1_d100_MRJ_YJD,102,1,False,False,3130770,3129120.0,3131520.0,3131470,3131470.0433957814,34.63320400755881,33.35005271635183,49.9566042185761,165.53164783943402,3.7828957934754897,0.19505288906984547,3.412410825309889,3.903834689682833,-19.051557230580457,-7.836435298114889
y1_d100_MRJ_YJD,134,2,False,False,4083870,4083420.0,4084870.0,4084770,4084770.7876031185,16.435869058929235,13.945911269743066,99.2123968815431,134.66106288588088,2.7565866744219534,0.5273429887671996,3.4986075156712895,3.380475275380852,-48.66886512694522,-10.028923367697965
y1_d100_MRJ_YJD,150,1,False,False,4537070,4535720.0,4537970.0,4537870,4537870.405374277,24.69140050530235,22.07332590202312,99.59462572261691,94.74484083932799,2.763309460560663,0.1670873588663039,4.9783082338570805,5.314933013859663,-88.07931796821923,-8.499211281387247
y1_d100_MRJ_YJD,166,1,False,False,5183370,5182420.0,5184270.0,5184170,5184170.195559615,29.46410416051201,27.09682460760672,99.8044403847307,102.04727318388575,2.7460013668991223,0.6118914829623018,6.490987730072067,5.5378339522514395,-89.5761684454776,-8.677114677764774
y1_d100_MRJ_YJD,172,1,False,False,5433820,5432070.0,5434570.0,5434470,5434470.107052548,35.99542034810717,33.806772986320226,99.89294745214283,-175.68429757425187,6.080627861043865,-0.18577594808253353,5.187532120736907,5.974497005175195,6.4112712294847585,-7.746644572418091
y1_d100_MRJ_YJD,192,1,True,False,6092970,6092170.0,6093670.0,6093620,6093620.519559774,,-4.27707900957169,49.48044022638351,152.86137312380015,2.595621704560614,-0.4643715479964252,5.502032238183508,5.255136611437817,-23.95746045028934,-5.77745619720357
y1_d100_MRJ_YJD,194,2,False,False,6165020,6164170.0,6165920.0,6165820,6165820.170137734,15.64696651295621,13.147446292427214,99.82986226584762,132.89387042812837,3.3968650165309953,0.19189835616856427,6.323232527764045,6.7015608579684915,-53.139323035810115,-5.613500883741774
y1_d100_MRJ_YJD,206,1,False,False,6444220,6442420.0,6445420.0,6445320,6445320.641776875,9.835979718631794,6.902067068953286,99.35822312533855,151.90105839421642,1.5022570805979854,0.19105929100191832,7.357628667823697,7.443822608072382,-32.11196772103236,-11.478745957776288
y1_d100_MRJ_YJD,209,1,False,False,6617820,6616870.0,6619020.0,6618920,6618920.960050178,14.62226933455244,11.681613935027508,99.03994982223958,166.08470221678908,2.032226331679368,-0.20090064343374425,8.20822669731098,8.339101776433772,-14.884250209415887,-8.060334124088037
y1_d100_MRJ_YJD,246,1,False,False,7955770,7954870.0,7956670.0,7956570,7956570.429472079,17.52657287774934,14.690494710332512,99.57052792143077,127.22126364536479,3.5608840431467286,-0.2141880557130467,3.6654491685620694,4.104658299690429,-50.33687017611793,-9.594336010285653
y1_d100_MRJ_YJD,264,2,False,False,8521770,8521170.0,8522920.0,8522820,8522820.125199972,14.05749899789546,11.604185742487577,99.87480002827942,138.4060429508536,3.80401303760965,0.9370001815608038,4.856222881986042,2.2600856930501805,-48.03909452099936,-0.0757886591418362
y1_d100_MRJ_YJD,276,1,False,False,8971970,8971270.0,8972970.0,8972870,8972870.962443164,26.03185618027984,23.801777717955527,99.03755683638155,157.06630196112815,2.7978108606544367,-0.13256078451407902,4.500179598055861,4.872608722639483,-23.15817805750277,-7.2377552393521905
y2_d002_BEJ_RZQ,16,1,False,False,492826,491626.0,493926.0,493826,493826.746770703,18.325985446253497,15.451836581636064,99.25322929699905,168.5952738863308,2.588424365759039,-0.965380851416459,5.295040511671047,1.7660128082297204,-11.51084917064639,-8.102651445787703
y2_d002_BEJ_RZQ,45,1,False,False,1512726,1511026.0,1513926.0,1513876,1513876.1710019626,16.7381446049379,15.44419982839924,49.8289980373811,139.83650773928377,2.3179612794079105,-0.47266896507101525,5.772181912672203,5.4284213626731495,-41.25748196114976,-9.987423040344886
y2_d002_BEJ_RZQ,57,1,False,False,1957376,1956576.0,1958176.0,1958076,1958076.6361576251,9.480970629597017,6.335462405188494,99.363842374878,-147.183340192879,6.850540575567493,-0.6783228366466065,2.7914763965984686,3.0565720861959713,33.28611913154959,-14.754683663611884
y2_d002_BEJ_RZQ,73,1,True,False,2517926,2516576.0,2519076.0,2518976,2518976.780105528,-1.2528198359779117,-3.699443480020408,99.21989447204396,126.70998680791604,1.8057389436592928,0.936000016544446,5.407665229412164,2.172048981513237,-60.1075639410696,-10.443758881895905
y2_d002_BEJ_RZQ,112,1,False,False,3896026,3894826.0,3897176.0,3897076,3897076.1117031844,12.834125555774701,9.86767290924965,99.88829681556672,145.47921589897624,2.297441017662294,-0.7540103241625125,0.7436196768087595,0.8309082496984163,-35.09280597925258,6.8895829303009855
y2_d002_BEJ_RZQ,116,1,False,False,4008476,4006726.0,4009626.0,4009526,4009526.5302170464,19.09744689214057,16.44716008683425,99.46978295361623,137.62031802243234,2.1519467451261107,0.2254816108759897,1.6741574569988789,1.9510368442157684,-47.162265715619206,-8.817956309192777
y2_d002_BEJ_RZQ,120,1,False,False,4095776,4095226.0,4096526.0,4096426,4096426.9449033206,16.265252581128383,13.427460577777094,99.05509667936713,135.64070278234698,2.998975200951037,-0.6319626730409834,2.2511913987253522,2.1897311154332617,-46.340795733115854,-8.572578839284768
y2_d002_BEJ_RZQ,190,2,False,False,6813776,6813176.0,6814576.0,6814526,6814526.082930803,15.206559525234514,14.033097535863364,49.91706919670105,133.3379155325817,2.794282702543285,0.7727736993481814,3.377113227471781,2.55777795340863,-50.343955127960285,-7.826170188977676
y2_d002_BEJ_RZQ,243,1,False,False,8745526,8744176.0,8746276.0,8746176,8746176.59457758,16.62028370293829,14.301444559323665,99.40542241930962,90.38651628180156,1.9115285968735805,-0.1291401485826306,4.329916543268545,4.576549159406737,-90.66449926951367,-5.65269079919172
y2_d002_BEJ_RZQ,248,1,False,False,8953776,8953126.0,8954476.0,8954376,8954376.897689719,13.446694587789953,10.445944834904015,99.1023102812469,93.09069911804892,1.8466036338538458,0.3153849345383666,4.325507335900061,4.378211368363203,-89.6829804074748,-4.152154449397544
y2_d002_BEJ_RZQ,251,1,False,False,9027426,9026576.0,9028576.0,9028526,9028526.008704586,7.373886598031204,5.999657394802998,49.99129541404545,126.77520720547557,2.5452072786630993,-0.9940922850867723,3.0165403145071803,0.052709037589263215,-53.664822220128556,-13.234455547377172
y2_d002_GHD_YJD,2,1,False,False,51184,50384.0,52284.0,52234,52234.118776949,19.430804561751852,17.931235799188578,49.88122305100114,145.20770930668266,2.6220000356126434,-0.09579154783949748,2.870371093414453,3.2454270783959496,-36.05503775653246,-13.113624489945183
y2_d002_GHD_YJD,67,1,False,False,2047284,2046134.0,2048084.0,2047884,2047884.1414343447,41.09408606808934,36.54306409747781,199.85856565530412,86.86478012593841,3.57871476462131,0.7512745320002497,7.8528886318627125,5.706564141883434,-110.23625417662139,-10.174770729388257
y2_d002_GHD_YJD,82,1,False,False,2456084,2455234.0,2457284.0,2457184,2457184.8099450306,12.788419420958222,9.97034481387794,99.19005496939644,160.39083527698608,2.685703083214605,-0.09857900069023764,3.6774237546873985,4.056237805454512,-20.86714366278595,-11.920537931430692
y2_d002_GHD_YJD,83,1,False,False,2609734,2607934.0,2610834.0,2610734,2610734.2133631567,11.527970592033983,8.721523527624388,99.78663684334606,149.34063606846723,2.6142967535632238,-0.7496265941452313,2.8229298342201243,2.2565407536575286,-31.54930996155064,-10.323048771563652
y2_d002_GHD_YJD,89,1,False,False,2734534,2733534.0,2735234.0,2734884,2734884.352545506,32.38185903742476,23.664952555795924,349.64745449414477,65.6298819647181,4.560106129696493,0.6980041670118653,4.410577405456264,3.8283530567664354,-127.6028413023029,8.93069160075437
y2_d002_GHD_YJD,100,1,False,False,3101984,3101134.0,3102734.0,3102634,3102634.308072361,26.28793170227146,23.807081018814426,99.6919276388362,117.84074259512892,3.5395800473382053,0.21593535775529032,5.210527717735939,5.605907764182854,-61.320313303729556,-6.193802429018304
y2_d002_GHD_YJD,110,1,False,False,3467984,3467184.0,3469034.0,3468934,3468934.5390747306,27.293946530801115,25.17469624430733,99.46092526940629,114.25821988251278,2.204105749921524,-0.21755556124403497,6.279113010705057,6.453104689088491,-68.39318929056476,-8.504936071064794
y2_d002_GHD_YJD,131,1,False,False,4188534,4187434.0,4189484.0,4189384,4189384.106200573,18.862981106257998,16.47367659112874,99.89379942696542,86.33527242267223,2.59458326946924,0.3674182193217834,4.373593467941603,4.450674770625223,-99.55571839213805,-9.636072409879972
y2_d002_GHD_YJD,143,1,False,False,4615584,4614334.0,4616734.0,4616684,4616684.435343254,10.724018243802098,9.2291554858382,49.564656745642424,169.69153052616656,2.0251214094525096,0.00873318192358523,4.7384830554164115,5.037567961658263,-12.030652051469211,-8.089158477958796
y2_d002_GHD_YJD,148,1,False,False,4814084,4813434.0,4814784.0,4814734,4814734.255161086,13.350533892270628,11.93808156456386,49.74483891390264,141.83975171335567,3.745120684809507,0.18420678302760954,2.6714159388498993,3.178726764376396,-36.78236783242433,-6.910677202403575
y2_d002_GHD_YJD,176,1,False,False,5631834,5631534.0,5632534.0,5632484,5632484.354081731,8.843031757420862,7.200112577223409,49.645918268710375,86.60996408264145,2.917374258684873,0.16133484984619714,1.0980991304597019,1.5175947426562797,-95.56585734464404,-10.082632913678351
y2_d002_GHD_YJD,188,2,False,False,6034734,6034134.0,6035584.0,6035534,6035534.162034207,3.9707186999037867,2.640546630776313,49.83796579297632,135.36715717233528,2.3041409547905687,-0.08741941556315899,5.954031767090373,6.270286101760271,-47.59218982637252,-5.481248570948168
y2_d002_GHD_YJD,220,2,False,False,7161684,7161084.0,7162584.0,7162484,7162484.319653093,16.907107804287364,14.502969991961834,99.68034690711647,133.48740048817234,2.580309937358493,0.011734813819843027,4.841614378237689,5.221402666376643,-54.642932355689425,-6.444837365014412
y2_d002_GHD_YJD,247,1,False,False,8248434,8247784.0,8249484.0,8249384,8249384.461671577,20.547293805125168,17.632129630746658,99.53832842316478,139.24425066911454,2.123705224452067,-0.421044188641756,4.7966326625580455,4.664680862040823,-40.0810174751541,-8.489600203418771
y2_d002_GHD_YJD,252,1,False,False,8359834,8358984.0,8360734.0,8360634,8360634.089672607,15.269570616750864,12.504261964259932,99.91032739263028,109.21080198638549,3.0379267194230977,0.06870954979335583,5.568908255137483,6.001195636409275,-76.25425393599917,-4.037541462799288
y2_d003_GHD_YJD,37,1,False,False,1199456,1198763.0,1200446.0,1200380,1200380.8121017104,12.008275311209426,10.296179618648711,65.18789828964509,140.69507753426944,1.7744649666948362,0.08458878030091127,3.755062139940718,4.0046399068784995,-42.95852923005202,-9.419483637824108
y2_d003_GHD_YJD,50,1,False,False,1639149,1637334.0,1639875.0,1639809,1639809.6576808838,19.493932387277038,17.933993515635198,65.34231911622919,138.32655455522035,3.05444541810877,0.018676447122847342,3.01079262792194,3.461709192044167,-42.10321759382888,-6.580005723315043
y2_d003_GHD_YJD,50,1,False,False,1639149,1637334.0,1639875.0,1639809,1639809.6576808838,19.493932387277038,17.933993515635198,65.34231911622919,138.32655455522035,3.05444541810877,0.018676447122847342,3.01079262792194,3.461709192044167,-42.10321759382888,-6.580005723315043
y2_d003_GHD_YJD,54,1,True,False,1842528,1841241.0,1843782.0,1843419,1843419.9122972414,-1.0058014745834305,-10.010583634144677,362.08770275861025,72.99066223921446,2.7927774455914403,0.999553587047753,7.483852489384246,0.19338175124100954,-117.66039060484187,-15.844352885380312
y2_d003_GHD_YJD,58,2,False,False,1991622,1991061.0,1992513.0,1992447,1992447.086843402,12.517568776493269,10.629863308690638,65.91315659810789,135.64014398835388,3.079721311998526,-0.23214667374110673,4.786027341592116,5.1080392114198405,-44.39886220015493,-7.89962446400951
y2_d003_GHD_YJD,70,1,False,False,2392440,2391219.0,2393562.0,2393496,2393496.706245091,7.139984360369926,5.290287871916664,65.29375490918756,177.132604903117,2.7204334544917685,-0.2452231654668666,4.31610801723135,4.5855310870939485,-3.8843567090944524,-7.67545927887561
y2_d003_GHD_YJD,80,1,False,False,2736730,2735740.0,2737984.0,2737918,2737918.1974821636,21.95991532823181,20.35145017915577,65.8025178364478,158.30712440229024,1.792104072600182,-0.999881055039488,2.9414977134805333,0.22211687537463837,-22.657006648422016,-15.457789754534618
y2_d003_GHD_YJD,100,1,False,False,3403561,3402637.0,3404452.0,3404386,3404386.0769618633,16.484542763249188,14.9588417337928,65.92303813667968,64.66952728031623,3.064937779505982,0.14993846884709786,4.981005868188613,5.374935030840947,-117.34987578007016,-7.650280270533108
y2_d003_GHD_YJD,105,1,False,False,3526750,3525661.0,3527641.0,3527641,,,30.98096215666443,,118.02699841361891,2.527396238567718,-0.4930080676976455,3.227204269527709,3.182156015951766,,
y2_d003_GHD_YJD,125,1,False,False,4323074,4321688.0,4324229.0,4324130,4324130.936894394,19.22371671331845,16.552377575874807,98.06310560554266,147.9086029062853,2.545777987075695,-0.15338161033951767,4.9402551616564745,5.256860034273054,-34.30115797379339,-9.116211109097192
y2_d003_GHD_YJD,187,1,False,False,6574535,6573710.0,6575492.0,6575393,6575393.792176249,11.948569944694839,9.030812033715383,98.20782375056297,118.03992501515046,2.5493013037197727,0.23233793012077428,6.711259461215722,6.901552674087597,-64.7704070310475,-7.474875835122822
y2_d003_GHD_YJD,207,1,False,False,7079468,7078643.0,7080458.0,7080359,7080359.547043876,11.97893226661837,9.310826319065244,98.45295612420887,114.97326423547486,3.0293969584751608,0.5227633366753631,6.415503767397839,5.913416686941151,-67.99203177183898,-11.06547012947653
y2_d003_GHD_YJD,212,1,False,False,7342709,7341785.0,7343402.0,7343303,7343303.311316647,35.60101666377317,33.17568018411123,98.68868335336447,116.42540982794128,2.7576815034553306,0.8680199000514178,8.272046755198527,4.514035571180676,-79.83970877608364,6.507730207203959
y2_d003_GHD_YJD,216,1,True,False,7436528,7435439.0,7437386.0,7437353,7437353.324646229,3.391419306319183,2.4506884600277243,32.675353771075606,141.6270720586043,3.746592473742595,-0.33963093392279087,3.3606731086131076,3.7130069895014532,-37.31715489709146,-9.681430380590305
y2_d003_GHD_YJD,231,1,False,False,7975221,7973967.0,7976442.0,7976376,7976376.157408844,15.450055995281184,13.98600422423635,65.84259115625173,168.20051509338703,2.7996852309938447,-0.13373157002995137,2.7270398876655224,3.117058832165888,-12.271541922949542,-11.544235249735221
y2_d003_GHD_YJD,234,1,False,False,8052837,8051418.0,8053827.0,8053728,8053728.882061456,23.4745891226187,21.162006682429915,98.11793854366988,146.1095310240069,2.224905385062641,0.21026717970628792,6.688434298727198,6.866004000515008,-37.13195761230579,-4.304267842154139
y2_d003_GHD_YJD,285,1,False,False,9671060,9669839.0,9671819.0,9671720,9671720.343397401,16.417461226882786,13.65147200605699,98.65660259872675,-153.0675606923022,4.2106377891380475,-0.5470013128247102,4.66130998842359,4.519550507728523,30.03354722828928,-6.659814604711596
y2_d004_GHD_YJD,14,1,False,False,381253,380395.0,382144.0,382111,382111.00458657474,22.770278297384095,21.84528396509047,32.995413425262086,117.3124963138248,3.1589874833527745,0.2924068349839619,4.064096528723774,4.351865756658851,-63.754985325724554,-9.987823430939441
y2_d004_GHD_YJD,24,1,False,False,565492,564601.0,566515.0,566482,566482.0244105294,3.7448348341656987,2.6940039034340173,32.9755894705886,148.00053691219262,2.587883506210801,-0.47642254709212656,5.429556796153172,5.155046645699548,-30.454989808905705,-7.361729318489756
y2_d004_GHD_YJD,54,1,False,False,1441742,1440224.0,1442666.0,1442600,1442600.1402847362,23.50358571526561,22.249183358504222,65.85971526382491,135.2662306134638,3.274926283301056,-0.5062844809270918,4.310501479314597,4.19974061495443,-44.511050630279044,-9.301052322273007
y2_d004_GHD_YJD,72,1,False,False,2150351,2149394.0,2151176.0,2151110,2151110.3845704924,11.238813176643546,9.198820604925302,65.61542950756848,94.71560271038248,2.6530705011414852,-0.6880831149157735,2.229393789884836,2.0118650228785366,-85.5061381092913,-9.636708999128814
y2_d004_GHD_YJD,78,1,False,False,2392605,2391912.0,2393430.0,2393364,2393364.640925361,6.181608445362485,4.062467657064337,65.35907463915646,159.78316065665075,3.545745737480047,-0.008265180706989837,4.14852451134443,4.66937405386742,-21.082100998018337,-5.801229669219482
y2_d004_GHD_YJD,83,1,False,False,2484906,2483949.0,2486028.0,2485929,2485929.970909991,10.764688885691594,7.959757392252114,98.02909000916407,154.781960583613,2.2615908601637784,-0.28820739791566,5.69493068627199,5.786533607412478,-25.931252750552275,-6.962749321692461
y2_d004_GHD_YJD,93,1,False,False,2733264,2732835.0,2734188.0,2734122,2734122.9240084253,6.593009308652973,4.642012374924827,65.07599157467484,-158.68043730912777,2.55381086017897,-0.6233165841168287,4.785392931541102,4.119393916959903,23.054891138824466,-7.996400666517063
y2_d004_GHD_YJD,111,1,False,False,3369834,3368712.0,3371055.0,3371022,3371022.315832522,14.862929371104228,14.199621182832807,32.684167477767915,139.2961080954923,2.3511696639967283,0.008499789489444545,3.7935985879162204,4.141126418161259,-43.06562282123951,-11.348882348716364
y2_d004_GHD_YJD,114,1,False,False,3549454,3548365.0,3550642.0,3550576,3550576.1361556933,20.386515015433393,18.72079123106147,65.86384430667385,162.3026985105173,2.6117162715133304,-0.8818934439084715,4.648223182383639,2.5788363052850256,-17.087772312608948,-11.846725442868843
y2_d004_GHD_YJD,117,1,False,False,3619546,3618787.0,3620338.0,3620041,3620041.3675251026,46.49286456686547,40.37501716608395,296.63247489742935,107.2404433644856,10.110616333520511,0.7601978444750025,7.5260129030237675,6.315037379516318,-94.9484964652675,-1.9309338967362728
y2_d004_GHD_YJD,124,1,False,False,3934663,3933871.0,3935554.0,3935488,3935488.2707702843,24.78313820304248,23.08243798945444,65.72922971565276,-162.59640840194282,2.7878315196984147,-0.026878976033268685,3.214124312004044,3.62513324017547,17.205376471034587,-8.99414156104306
y2_d004_GHD_YJD,136,1,False,False,4304263,4303372.0,4305352.0,4305286,4305286.228676428,16.42969580335981,14.86910988326023,65.77132357191294,157.53393135522572,2.1779742999067935,-0.6095022839329343,6.150660015234803,5.197650106632718,-21.960970775859742,-7.734974302062028
y2_d004_GHD_YJD,153,1,False,False,4761380,4760324.0,4762106.0,4761875,4761875.329642389,22.166236860240446,15.889040704443705,230.67035761103034,79.05473018894838,0.10990508079984806,0.9998814801202359,3.324640680280843,0.06759029184410514,-109.2331246650392,0.018282044323404308
y2_d004_GHD_YJD,158,2,False,False,5010794,5010101.0,5011652.0,5011553,5011553.703129329,6.366909085802289,3.733663003812593,98.29687067121267,133.6791217373791,3.481917305213358,0.17191113749080952,6.477871018230139,6.889074076481388,-49.50081440873377,-4.17767493194388
y2_d004_GHD_YJD,167,1,False,False,5229683,5228066.0,5230871.0,5230805,5230805.590152086,15.115607527537854,13.244814896196608,65.40984791424125,160.2953027405864,1.7487042262967805,-0.12561461846369773,4.296841159841258,4.521807996006057,-20.32934352204142,-9.54578548555733
y2_d004_GHD_YJD,219,1,False,False,7029934,7028713.0,7030957.0,7030891,7030891.958551226,25.15961385366287,23.694438908571406,65.04144877381623,141.37121961683488,2.4236657841826172,0.09817322295339351,3.965430338081763,4.304414958326001,-41.919922415381606,-6.883563193968875
y2_d004_GHD_YJD,244,2,True,False,7851635,7851107.0,7852592.0,7852526,7852526.811867017,3.042915747452675,1.1787447820293662,65.18813298270106,135.6184947867468,2.337048197283849,-0.8756208857862066,6.263526927602471,3.3715133633943326,-42.73736574363471,-9.489813112148132
y2_d005_DYE_RZQ,3,1,False,False,56754,55504.0,57654.0,57554,57554.87914190241,22.631513889025406,20.441394161722695,99.12085809758719,114.06469933461915,2.006656333116325,0.6529328963294705,5.200649054588765,4.2361084465436445,-70.20292011963403,-6.0411371826244675
y2_d005_DYE_RZQ,16,1,False,False,283054,281554.0,284404.0,284304,284304.4108487438,18.433854081719097,15.952468182716144,99.58915125619387,149.71496329264812,2.3126275423794027,-0.9962102243909603,0.9800176470256151,0.4302806328988811,-33.25669490479362,-13.820300885494051
