game_str,play_id,throw_ts,player_position,thrower_id,trans_ms,ball_rel_x_adj,ball_rel_y_adj,ball_rel_z_adj,throw_mph
y2_d008_TSZ_RZQ,41,1107895,8,TSZ-1892,650,49.1157,395.754,4.58766,78.12119100958132
y2_d008_TSZ_RZQ,49,1274295,6,TSZ-1361,1550,-39.7632,82.1817,4.83657,71.84515387731942
y2_d008_TSZ_RZQ,55,1375795,6,TSZ-1361,1050,-11.775553109436402,143.46685687099614,4.48965,66.25035613456514
y2_d008_TSZ_RZQ,64,1678995,7,RZQ-0409,900,-190.671,195.4872,5.87286,72.88455141480456
y2_d008_TSZ_RZQ,66,1748545,8,RZQ-0310,1200,17.14446,229.1865,4.69878,86.8264436940879
y2_d008_TSZ_RZQ,84,2190945,4,TSZ-2189,600,2.640582,129.666,5.14281,68.11180016496296
y2_d008_TSZ_RZQ,88,2381995,9,RZQ-0231,1300,190.3137,227.7819,4.89891,76.60994878766599
y2_d008_TSZ_RZQ,89,2415345,1,RZQ-0158,950,-21.355123707371746,40.93850162606543,3.89841,74.29100250197601
y2_d008_TSZ_RZQ,95,2540295,9,RZQ-0231,1800,114.3813,183.2883,5.54673,83.24810878158945
y2_d008_TSZ_RZQ,101,2694445,7,RZQ-0409,1350,-151.2396,243.6354,5.40309,74.36418713112649
y2_d008_TSZ_RZQ,111,3025495,9,RZQ-0231,1100,141.77806741707997,191.1604934449292,5.76051,63.586972075635316
y2_d008_TSZ_RZQ,121,3352195,9,TSZ-2241,1450,204.0807,246.1422,5.31891,77.50570985111982
y2_d008_TSZ_RZQ,125,3483345,6,TSZ-1361,650,-40.2084,120.771,4.53972,76.75326072735022
y2_d008_TSZ_RZQ,139,3874745,1,RZQ-0158,850,19.30965,54.8139,5.3277,52.250377697234086
y2_d008_TSZ_RZQ,144,3962995,8,RZQ-0310,1500,-2.239734,257.5914,4.80534,49.88778035305518
y2_d008_TSZ_RZQ,148,4063445,5,RZQ-0326,400,-10.379808220559644,124.96814969076269,0.720894,19.711087672459506
y2_d008_TSZ_RZQ,148,4064245,6,RZQ-0355,450,-2.368590908028611,128.21285312826095,2.813913,75.72339750077822
y2_d008_TSZ_RZQ,157,4326645,4,TSZ-2189,1400,27.61932,118.068,2.830908,63.81527289667298
y2_d008_TSZ_RZQ,160,4376895,6,TSZ-1361,1150,-4.34544,144.8985,4.06002,60.69646908519464
y2_d008_TSZ_RZQ,182,5022495,7,RZQ-0409,1350,-77.9886,260.253,5.98077,64.02598600222888
y2_d008_TSZ_RZQ,186,5129995,1,RZQ-0297,2200,24.87069,56.1036,2.188797,27.8427470441028
y2_d008_TSZ_RZQ,206,5736645,5,RZQ-0326,1550,-40.08911699379851,85.39304358188383,5.54364,76.03108834462049
y2_d008_TSZ_RZQ,208,5780245,1,RZQ-0114,1650,29.27802,57.903,2.526186,26.836346829670536
y2_d008_TSZ_RZQ,215,6044495,1,TSZ-2474,2550,33.879,57.96,2.831607,26.840454716441805
y2_d008_TSZ_RZQ,221,6181745,9,TSZ-2241,700,94.8474,363.207,5.48757,76.65533261824383
y2_d008_TSZ_RZQ,233,6596595,7,RZQ-0409,1650,-173.78188446169008,245.77290691273183,5.94291,56.37859799871533
y2_d008_TSZ_RZQ,253,7258645,2,TSZ-2051,550,2.22466693017384,-6.805920695316354,3.48051,77.06644807338552
y2_d008_TSZ_RZQ,257,7366745,7,TSZ-1278,850,-137.2956,244.3125,5.52801,76.34914253139245
y2_d008_TSZ_RZQ,262,7639195,9,TSZ-2241,1350,204.72195844391175,262.71000298817506,3.99681,72.21403384177252
y2_d008_TSZ_RZQ,270,7838595,8,TSZ-1892,800,-81.18326692639343,308.98003707436635,5.00457,83.68444283197094
y2_d008_TSZ_RZQ,288,8400745,7,RZQ-0409,1000,-169.2492,182.3526,4.8744,73.71709099995164
y2_d009_JMJ_YJD,3,47341,9,YJD-0278,1800,144.5586,212.1723,5.70555,59.69362997011973
y2_d009_JMJ_YJD,5,89041,6,YJD-0312,1700,-11.717282444948756,144.6049967949053,4.06077,78.72239821303924
y2_d009_JMJ_YJD,8,157191,4,YJD-0374,550,9.65598,116.0037,4.10682,63.02687498081297
y2_d009_JMJ_YJD,12,361491,9,JMJ-2042,1500,104.9649,238.9254,5.81175,59.47561586336655
y2_d009_JMJ_YJD,17,488691,2,JMJ-1059,650,0.43784399999999996,-4.29348,6.3576,73.10846451962887
y2_d009_JMJ_YJD,18,539341,9,JMJ-2042,1850,226.8161941771445,229.738700364814,5.25276,69.55945342042962
y2_d009_JMJ_YJD,23,680291,4,JMJ-2130,950,84.99631717828593,154.39040923821887,3.76098,78.80772847239864
y2_d009_JMJ_YJD,29,905391,8,YJD-0019,2350,-19.6164,225.5691,5.67468,38.640759355972534
y2_d009_JMJ_YJD,34,1036341,9,YJD-0278,1100,77.87007780187885,203.8531307812317,-0.1197138,14.523935245128627
y2_d009_JMJ_YJD,37,1111591,7,YJD-0397,1150,-94.4211,189.1404,5.98899,75.33263883727003
y2_d009_JMJ_YJD,45,1350691,7,YJD-0397,1100,-92.2248,192.4194,6.34782,77.45774497659812
y2_d009_JMJ_YJD,51,1494491,9,YJD-0278,1500,81.42598321226772,221.75880524687247,5.08128,69.94974899873706
y2_d009_JMJ_YJD,53,1554041,3,YJD-0373,800,55.545,99.3465,4.7622,69.06356275748115
y2_d009_JMJ_YJD,54,1601641,5,YJD-0405,1250,-23.57991367362492,84.96925974065572,4.23504,73.25607526046116
y2_d009_JMJ_YJD,58,1710191,4,YJD-0374,750,57.47645043528609,118.00170410544297,4.67208,54.61219605749683
y2_d009_JMJ_YJD,60,1869741,5,JMJ-1175,700,-53.5923,57.819,5.82672,86.0234922455608
y2_d009_JMJ_YJD,69,2056141,8,JMJ-1419,1900,81.9632433081813,294.44649675367594,8.20902,47.749895229397175
y2_d009_JMJ_YJD,80,2397791,8,YJD-0019,2500,-68.0769,343.449,-0.542694,55.65720871336687
y2_d009_JMJ_YJD,81,2430441,8,YJD-0019,2800,-14.76543,320.067,4.54818,56.34633636568603
y2_d009_JMJ_YJD,95,2833141,6,JMJ-1299,1100,-10.025747349124432,144.49213974501544,4.50216,79.29280487190678
y2_d009_JMJ_YJD,96,2866141,1,JMJ-2085,2500,33.7689,59.3316,2.913747,25.255815196094957
y2_d009_JMJ_YJD,103,3089391,4,YJD-0374,1200,61.143216787679144,130.52930256859386,3.97659,57.338922143785
y2_d009_JMJ_YJD,106,3162791,6,YJD-0312,800,-36.3309,128.6142,5.03814,83.45926291992276
y2_d009_JMJ_YJD,107,3200391,5,YJD-0405,1300,-23.559325839992695,80.51326319801298,4.48281,73.07178133159141
y2_d009_JMJ_YJD,111,3406591,8,JMJ-1419,2450,-27.059211517762954,374.86038889087655,6.11238,66.75033812879217
y2_d009_JMJ_YJD,115,3495341,6,JMJ-1299,1100,-26.91825,130.9296,4.72476,75.84437774820942
y2_d009_JMJ_YJD,121,3642191,9,JMJ-2042,1300,85.1832,214.4187,6.38691,63.52001985058292
y2_d009_JMJ_YJD,132,3997541,8,YJD-0019,1150,33.7647,280.2039,4.66827,47.74002504036148
y2_d009_JMJ_YJD,139,4264391,8,JMJ-1419,1100,78.09,312.486,1.713297,74.88523817092278
y2_d009_JMJ_YJD,144,4401391,9,JMJ-2042,1700,129.90740219172116,203.59550680933557,6.22995,61.69413804815677
y2_d009_JMJ_YJD,145,4438491,7,JMJ-2220,1600,-88.849347174432,224.74680982139736,5.30946,49.15974546788742
y2_d009_JMJ_YJD,147,4501991,7,JMJ-2220,1000,-205.3275,194.5965,-0.571794,78.6681796274386
y2_d009_JMJ_YJD,147,4504591,6,JMJ-1299,1300,-97.1685,106.2537,5.78061,47.63314633864629
y2_d009_JMJ_YJD,150,4596141,1,JMJ-2085,1550,5.35824,40.7838,6.4968,52.94399674981086
y2_d009_JMJ_YJD,151,4642091,9,JMJ-2042,1800,79.4817,179.6727,6.80439,38.67908211486446
y2_d009_JMJ_YJD,154,4725941,4,JMJ-2130,1000,107.74897848061575,150.10470655327367,4.37457,80.99732167239026
y2_d009_JMJ_YJD,159,4951091,9,YJD-0278,2150,160.08774404778924,207.5054275178657,4.96077,59.39241410152889
y2_d009_JMJ_YJD,181,5676991,6,JMJ-1299,700,-53.8482,214.5993,6.01731,48.15813979084547
y2_d009_JMJ_YJD,186,5811291,8,JMJ-1419,900,23.55537,278.838,6.14892,70.2456878856456
y2_d009_JMJ_YJD,201,6201741,5,JMJ-1175,1250,-50.23402238713051,106.24538950010985,5.14347,73.25645786085725
y2_d009_JMJ_YJD,205,6380691,9,YJD-0278,2950,131.6382,176.0886,6.53343,37.17224384918543
y2_d009_JMJ_YJD,212,6544991,8,YJD-0019,1200,14.552450601856197,379.4935471129831,2.590233,82.6320728452255
y2_d009_JMJ_YJD,213,6586141,2,YJD-0107,550,-0.41282700000000006,-3.42171,5.8719,71.25271388883282
y2_d009_JMJ_YJD,214,6620991,4,YJD-0374,800,50.64258665231437,123.93743805240682,3.35961,50.843543987782645
y2_d009_JMJ_YJD,241,7529791,1,YJD-0335,1550,24.71361,55.0734,5.82756,30.031562264984906
y2_d009_JMJ_YJD,245,7596091,9,YJD-0278,1700,113.3211,248.2554,6.88173,45.643397136702326
y2_d009_JMJ_YJD,259,8070941,8,JMJ-1419,1450,-8.4129,262.5372,6.6714,33.967325108208286
y2_d009_JMJ_YJD,263,8205291,7,JMJ-2220,4150,-87.58808215509315,225.231743058933,3.91911,38.92987738172579
y2_d009_JMJ_YJD,286,9090941,5,YJD-0405,750,-44.806870473353534,56.79817393005172,5.09697,70.2055721749904
y2_d009_JMJ_YJD,292,9288941,8,YJD-0019,950,2.580717,258.4983,5.3472,85.87101009249903
y2_d009_JMJ_YJD,296,9423891,2,YJD-0107,2700,0.4108025843594374,5.054877183242271,5.58501,54.14850499216173
y2_d009_JMJ_YJD,300,9654341,8,JMJ-1419,1250,-4.65624,263.508,6.03597,53.09468566215916
y2_d009_JMJ_YJD,313,10101391,8,JMJ-1419,900,36.20125456688303,347.39359690765326,5.1153,80.34918250937588
y2_d009_JMJ_YJD,315,10182641,3,JMJ-2007,750,31.7295,71.4789,4.62555,77.1606470464131
y2_d009_TSZ_RZQ,44,1377608,8,RZQ-0409,1650,-64.155,270.6432,5.37351,53.07019777401534
y2_d009_TSZ_RZQ,56,1794608,8,RZQ-0409,1000,0.6213956348163399,392.8019371420343,7.4493,83.40361460962988
y2_d009_TSZ_RZQ,56,1797158,6,RZQ-0355,600,-25.41012,202.6905,4.75242,86.19777080697712
y2_d009_TSZ_RZQ,67,2136758,6,RZQ-0355,900,-25.22410068600875,128.46522954083892,2.285913,24.975972671109943
y2_d009_TSZ_RZQ,81,2519658,9,TSZ-2241,2100,112.3854,230.5404,5.34669,42.84899281252343
y2_d009_TSZ_RZQ,93,2914358,8,RZQ-0409,900,-83.8824,334.854,5.60829,73.374377760782
y2_d009_TSZ_RZQ,94,2960958,8,RZQ-0409,950,-60.981327810596696,373.6948984654845,2.505735,90.34620699728578
y2_d009_TSZ_RZQ,102,3328358,8,TSZ-1892,850,-61.6905,340.719,5.61894,87.12137472824514
y2_d009_TSZ_RZQ,112,3606758,8,TSZ-1892,2300,72.3738,360.036,6.64809,57.17450719648042
y2_d009_TSZ_RZQ,124,3971258,8,RZQ-0409,1600,29.69823,274.8213,5.11452,56.416513032993876
y2_d009_TSZ_RZQ,126,4025258,7,RZQ-0143,950,-177.2868,192.5331,4.16052,84.9351895539831
y2_d009_TSZ_RZQ,130,4147858,9,RZQ-0346,1100,92.8071,171.9225,5.60484,87.51994104376098
y2_d009_TSZ_RZQ,132,4220408,7,RZQ-0143,2150,-180.6318940416161,179.01866907279594,1.697589,86.73396449852322
y2_d009_TSZ_RZQ,137,4386558,8,RZQ-0409,1150,11.69481,251.1564,6.05226,84.76044318805833
y2_d009_TSZ_RZQ,149,4754308,7,TSZ-1438,1950,-117.1776,166.4832,5.00247,39.191330061595565
y2_d009_TSZ_RZQ,162,5275158,4,RZQ-0310,1150,43.767,135.3936,4.40151,62.97873319307082
y2_d009_TSZ_RZQ,175,5715208,8,TSZ-1892,1400,-69.0888,289.3827,4.89807,83.43154542557293
y2_d009_TSZ_RZQ,181,5916208,7,TSZ-1438,1200,-104.58336679268523,198.117771656892,4.10205,91.11856029584625
y2_d009_TSZ_RZQ,210,6930436,2,RZQ-0006,800,-1.494456,-2.003298,6.22602,79.964743585446
y2_d009_TSZ_RZQ,238,7928136,4,TSZ-2189,1700,64.626,99.0144,4.90071,32.79253012672451
y2_d009_TSZ_RZQ,240,8095536,8,RZQ-0409,1300,-17.76918,254.9898,6.13203,51.79185779501552
y2_d009_TSZ_RZQ,250,8366986,7,RZQ-0143,1050,-136.5633,201.5916,4.12878,66.85829290310569
y2_d009_TSZ_RZQ,256,8609986,4,RZQ-0310,950,5.824406920008789,132.88339043283023,5.22312,55.69234677020154
y2_d009_TSZ_RZQ,263,8937736,7,TSZ-1438,1400,-145.02190976269836,222.24731823619234,4.00527,71.23965748694778
y2_d009_TSZ_RZQ,267,9022486,7,TSZ-1438,1150,-187.48856070164697,192.31592646697442,6.90108,69.64758849803934
y2_d009_TSZ_RZQ,268,9072086,6,TSZ-1361,700,-20.1807,128.4414,4.24338,71.1355966895615
y2_d009_TSZ_RZQ,273,9187686,6,TSZ-1361,1150,-27.2855830880437,128.12264832897858,4.53411,74.11489617672204
y2_d009_TSZ_RZQ,288,9661336,3,RZQ-0333,500,23.01291,72.1083,4.62189,64.2796050733152
y2_d009_TSZ_RZQ,289,9705786,2,RZQ-0006,800,0.5456464615263305,1.5530686559396842,6.30807,81.77627360654601
y2_d009_TSZ_RZQ,295,9986286,6,TSZ-1361,500,-4.507244355921577,109.47099906742672,3.53433,68.5538914717606
y2_d009_TSZ_RZQ,311,10534852,6,RZQ-0355,750,-45.5112,127.7469,2.783568,52.78816401041777
y2_d009_TSZ_RZQ,311,10536152,4,RZQ-0310,650,-0.730551,120.4059,5.30037,65.44620024577122
y2_d009_TSZ_RZQ,314,10628802,4,RZQ-0310,1050,62.8485,124.533,3.43344,52.69532256138514
y2_d009_TSZ_RZQ,333,11224552,8,TSZ-1892,1950,-43.0998,258.9999,5.67606,43.022922674394984
y2_d010_JMJ_YJD,21,501218,7,JMJ-1419,924,-187.8549250457095,184.59372682569636,5.24388,79.75826061171377
y2_d010_JMJ_YJD,23,565040,2,JMJ-2021,759,-5.853033595201245,-1.3289686612888967,5.04732,80.52511107765261
y2_d010_JMJ_YJD,45,1239924,4,YJD-0278,924,44.71456928788846,121.38899901283801,4.3545,52.006727981730734
y2_d010_JMJ_YJD,62,1703541,7,JMJ-1419,1353,-157.503,204.5232,6.09276,64.96157908801717
y2_d010_JMJ_YJD,70,1898341,6,JMJ-1299,495,-48.31593686517364,131.48573293498924,4.2768,46.08246327092635
y2_d010_JMJ_YJD,79,2168941,9,YJD-0366,858,133.6482,333.705,4.68033,88.12229444517281
y2_d010_JMJ_YJD,95,2746805,6,JMJ-1299,792,-8.9472,145.4739,1.214919,18.90218248520806
y2_d010_JMJ_YJD,95,2748059,4,JMJ-2130,561,-0.37804920520437385,125.32700697786554,4.131,75.87541070584435
y2_d010_JMJ_YJD,95,2749841,3,JMJ-1204,957,56.72803159899165,69.65198519700319,6.17733,73.30479762518118
y2_d010_JMJ_YJD,105,3091127,5,YJD-0405,792,-30.818858440027405,68.02095046980385,5.63418,68.90220376588914
y2_d010_JMJ_YJD,116,3342422,6,YJD-0312,957,19.720129502151657,124.32350522346296,4.05282,78.65948200397388
y2_d010_JMJ_YJD,119,3530621,7,JMJ-1419,1452,-132.76795911660588,211.00953055940948,6.78813,52.41421022168669
y2_d010_JMJ_YJD,122,3610250,7,JMJ-1419,2541,-70.2237,225.9357,6.93924,54.091966067454834
y2_d010_JMJ_YJD,123,3659816,7,JMJ-1419,1023,-107.32953586916453,221.72571436813038,6.51129,79.41981390233713
y2_d010_JMJ_YJD,127,3776505,4,JMJ-2130,1287,0.4009096812794452,124.90636274730366,4.38729,78.29271750809481
y2_d010_JMJ_YJD,140,4358658,5,JMJ-1175,858,-52.2548577303917,119.17995321171739,5.06289,71.32936647420436
y2_d010_JMJ_YJD,144,4463961,9,JMJ-1034,1023,106.84689921671182,360.33149205787794,3.05097,71.41337700244257
y2_d010_JMJ_YJD,164,5014567,6,YJD-0312,594,-42.9336,136.3125,2.518065,64.34102306592536
y2_d010_JMJ_YJD,164,5015623,4,YJD-0278,528,1.540364953926611,126.99374018782672,6.39069,73.12574505651234
y2_d010_JMJ_YJD,172,5365918,8,YJD-0019,825,-98.6595,337.812,4.9122,94.90578815573674
y2_d010_JMJ_YJD,181,5757266,6,JMJ-1299,1815,-42.59644623956936,126.17282657917902,6.24468,77.22443778836742
y2_d010_JMJ_YJD,184,5820824,8,JMJ-1816,1452,-48.17934896758596,280.25178382259134,6.83781,59.2759853517316
y2_d010_JMJ_YJD,189,5940812,7,JMJ-1419,759,-218.26230887482575,218.1996131672633,4.29642,70.70799497480424
y2_d010_JMJ_YJD,189,5944244,6,JMJ-1299,2178,-104.3442,133.8096,5.65443,33.09440389464706
y2_d010_JMJ_YJD,216,6866595,5,JMJ-1175,1386,-43.42466838925367,83.97789436460494,4.97415,73.5177614216792
y2_d010_JMJ_YJD,216,6868839,3,JMJ-1204,1155,59.8395,69.5697,5.55567,51.118176817772316
y2_d010_JMJ_YJD,224,7063308,5,JMJ-1175,660,-53.8755,92.5323,1.106088,76.19104833463264
y2_d010_JMJ_YJD,231,7371033,5,YJD-0405,1056,-33.6354,117.5421,0.0473622,76.85411592250094
y2_d010_JMJ_YJD,233,7548771,6,JMJ-1299,759,-54.3108,128.7288,5.24193,83.02331158489596
y2_d010_JMJ_YJD,237,7645692,6,JMJ-1299,1485,-37.08,133.3782,4.5024,82.05329978617661
y2_d010_JMJ_YJD,238,7682322,7,JMJ-1419,1749,-137.26450377399607,227.30094822033152,7.09122,55.83935559037066
y2_d010_JMJ_YJD,242,7790860,6,JMJ-1299,858,-45.06751472828813,120.55633839773309,5.74077,77.2334424314567
y2_d010_JMJ_YJD,250,8109145,8,YJD-0019,825,-64.56214212060324,302.90144828727796,5.76549,74.15490019651125
y2_d010_TSZ_RZQ,4,92261,8,RZQ-0409,1400,-69.48311518457,293.5937286446105,4.84242,70.05912324246322
y2_d010_TSZ_RZQ,5,126811,2,RZQ-0169,650,-0.017647351126449582,-0.8644062845952578,6.26871,76.57042877628335
y2_d010_TSZ_RZQ,7,190661,4,RZQ-0310,800,12.711747913497156,120.3103863522742,5.38458,48.67201213454795
y2_d010_TSZ_RZQ,19,497361,4,RZQ-0310,1500,72.97102833769283,122.7093595680133,3.32169,47.82048755263417
y2_d010_TSZ_RZQ,21,686111,7,TSZ-2211,1650,-109.61114302972611,228.87040063627344,1.176318,63.85388297400502
y2_d010_TSZ_RZQ,27,820511,7,TSZ-2211,1400,-98.42016390086754,217.98336926091352,4.73544,69.60185402006901
y2_d010_TSZ_RZQ,32,966711,7,TSZ-2211,1600,-180.15166367488365,224.87421687796484,7.51377,71.09494900929329
y2_d010_TSZ_RZQ,35,1053961,9,TSZ-2241,2050,40.73817607717037,258.14483533890683,5.73129,47.15096358999966
y2_d010_TSZ_RZQ,41,1191261,2,TSZ-2062,650,2.015985,-3.0297,5.52525,79.88940357622887
y2_d010_TSZ_RZQ,56,1676161,4,RZQ-0310,1750,58.144913836180535,126.25049782686325,4.37736,44.50551455780665
y2_d010_TSZ_RZQ,57,1824661,1,TSZ-2232,600,-17.61567,35.8146,2.727807,63.04570594906427
y2_d010_TSZ_RZQ,59,1879661,7,TSZ-2211,1050,-98.90081684306801,266.2005830249405,5.80245,73.01452398551234
y2_d010_TSZ_RZQ,62,1958611,6,TSZ-1361,550,-45.57295469887654,123.35654662102829,3.34101,64.9121906889369
y2_d010_TSZ_RZQ,76,2372861,5,TSZ-1991,1500,-50.48793631271532,104.72583716508765,3.7227,61.49496716217393
y2_d010_TSZ_RZQ,76,2373961,4,TSZ-2189,450,0.45781800000000006,125.4588,4.85436,71.7523368273623
y2_d010_TSZ_RZQ,84,2706361,8,RZQ-0409,1400,-55.3872,265.152,5.91303,51.00264682630206
y2_d010_TSZ_RZQ,87,2783811,4,RZQ-0310,1150,41.7462,132.9387,3.54624,48.3797359624481
y2_d010_TSZ_RZQ,92,2909211,2,RZQ-0169,600,-0.6015839999999999,-3.70653,5.85789,76.65720279063277
y2_d010_TSZ_RZQ,126,3957511,2,RZQ-0169,750,0.4251149999999999,-0.656142,6.2265,76.50673943624508
y2_d010_TSZ_RZQ,139,4388211,9,RZQ-0231,1150,43.800085111701684,211.6901678734321,4.63806,81.95631973502242
y2_d010_TSZ_RZQ,145,4713561,8,TSZ-1892,1650,7.40133,303.807,5.79813,67.7825629176971
y2_d010_TSZ_RZQ,160,5208311,9,TSZ-2241,2450,124.2012,221.4516,5.72511,52.78638866976825
y2_d010_TSZ_RZQ,170,5542411,4,RZQ-0310,450,1.862118,100.9737,5.54298,62.24626912511302
y2_d010_TSZ_RZQ,174,5635861,4,RZQ-0310,600,45.2694,115.7178,3.16434,56.00502735030351
y2_d010_TSZ_RZQ,174,5637011,6,RZQ-0355,600,4.76106,126.8145,4.69407,75.93576039506978
y2_d010_TSZ_RZQ,180,5874261,4,TSZ-2189,450,10.47144,120.4917,2.921997,16.44881448206276
y2_d010_TSZ_RZQ,180,5875361,6,TSZ-1361,500,3.696669217475794,121.98634891080926,4.17351,70.02700287863009
y2_d010_TSZ_RZQ,189,6178811,6,RZQ-0355,300,-5.61697786047821,121.2532311733068,1.3482,
y2_d010_TSZ_RZQ,189,6179711,4,RZQ-0310,550,-0.9348489106855999,119.44061501313138,5.03745,69.39947183717491
y2_d010_TSZ_RZQ,190,6224111,3,RZQ-0333,1250,44.9487,55.9236,2.091561,27.52746891998662
y2_d010_TSZ_RZQ,201,6483961,1,RZQ-0179,650,-9.17148,28.60131,3.46416,73.20605478133946
y2_d010_TSZ_RZQ,213,7000711,6,RZQ-0355,1050,-20.39658,132.4332,4.81203,72.21294259518687
y2_d010_TSZ_RZQ,217,7080011,4,RZQ-0310,850,59.61793505585049,103.32340090767133,4.14867,47.54763299989341
y2_d010_TSZ_RZQ,222,7317161,9,RZQ-0231,1450,102.4119,253.1865,5.58012,59.8934215100842
y2_d010_TSZ_RZQ,232,7661761,6,TSZ-1361,1000,-45.2886,129.3807,5.10438,65.43314635271575
y2_d010_TSZ_RZQ,256,8339161,4,RZQ-0310,1450,57.2982,125.121,2.727162,64.83934574211933
y2_d010_TSZ_RZQ,256,8340711,6,RZQ-0355,950,4.698930483402824,126.93881843217517,4.97058,71.36067134326916
y2_d010_TSZ_RZQ,260,8433161,3,RZQ-0333,1800,70.776,98.0499,1.170219,38.30398004030908
y2_d010_TSZ_RZQ,263,8627761,5,TSZ-1991,800,-5.63658,94.2372,5.50896,79.22165438234883
y2_d010_TSZ_RZQ,271,8800511,6,TSZ-1361,1100,-23.60512520790499,128.0631186658924,4.60038,69.63856019156424
y2_d011_BVD_RZQ,24,701285,8,BVD-1474,1350,90.3966,323.019,5.40342,76.93644645483968
y2_d011_BVD_RZQ,32,1093385,9,RZQ-0346,1750,47.7966,244.9509,5.61,58.343814700438166
y2_d011_BVD_RZQ,35,1169235,6,RZQ-0355,400,-57.03040218769672,121.75090778032812,3.66018,60.129592129351344
y2_d011_BVD_RZQ,55,1838935,9,BVD-1944,2150,95.3364,181.9923,4.41606,51.12858931110666
y2_d011_BVD_RZQ,70,2493235,8,BVD-1474,1150,13.289347694642183,215.68403498757743,6.53343,82.552245916893
y2_d011_BVD_RZQ,79,2870035,7,RZQ-0409,1400,-215.0395800746527,211.88529494740763,3.92211,74.16293120839043
y2_d011_BVD_RZQ,86,3072185,2,RZQ-0006,750,-3.48825,-2.328468,6.28776,79.1114943320025
y2_d011_BVD_RZQ,92,3347435,6,BVD-1069,900,7.388016776883787,143.84192923316792,3.42723,71.85208842223588
y2_d011_BVD_RZQ,98,3487285,4,BVD-2177,1350,-6.65271,136.2147,5.13705,73.08770624193475
y2_d011_BVD_RZQ,109,3841685,3,RZQ-0333,750,69.5976,84.4131,1.307724,29.599420748238472
y2_d011_BVD_RZQ,125,4377535,6,BVD-1069,850,-5.935397415332398,110.45432463924519,2.951541,80.81726827760153
y2_d011_BVD_RZQ,129,4496885,4,BVD-2177,1250,45.3969,122.1012,3.90153,61.658153550815186
y2_d011_BVD_RZQ,131,4654185,8,RZQ-0231,1550,-11.82753,242.1801,6.1056,49.98941924893532
y2_d011_BVD_RZQ,147,5245085,8,BVD-1474,1550,-48.282635683442756,267.0898532085785,6.23361,62.78687615149118
y2_d011_BVD_RZQ,151,5376285,7,BVD-1877,1700,-87.3246,179.9505,5.61588,77.15988704760626
y2_d011_BVD_RZQ,154,5475335,7,BVD-1877,900,-164.1879,245.1273,4.77756,63.43186190460299
y2_d011_BVD_RZQ,155,5526335,4,BVD-2177,800,31.99913293096803,130.27340326854505,3.18816,64.4099118038513
y2_d011_BVD_RZQ,163,5854335,2,RZQ-0006,700,4.5115715408069645,27.618533612337696,4.60263,73.56453273821148
y2_d011_BVD_RZQ,166,5947535,4,RZQ-0310,1000,33.7344,132.9,4.24635,55.78234781630518
y2_d011_BVD_RZQ,177,6339035,7,BVD-1877,1300,-103.5633,203.3034,5.63397,51.82529348459017
y2_d011_BVD_RZQ,183,6542135,9,BVD-1944,1250,88.5141,271.6533,4.44567,85.4099989174507
y2_d011_BVD_RZQ,194,7008435,8,BVD-1474,1400,14.31735,393.552,5.46534,74.6926118954942
y2_d011_BVD_RZQ,194,7010635,4,BVD-2177,650,-3.46872,236.7453,4.36758,81.3695581749187
y2_d011_BVD_RZQ,200,7282385,7,RZQ-0409,800,-71.4444,254.6181,5.20164,48.33498079657101
y2_d011_BVD_RZQ,205,7419035,7,RZQ-0409,1150,-168.48009190051135,193.98867134846927,4.92144,44.53469533339398
y2_d011_BVD_RZQ,206,7457785,1,RZQ-0114,600,-8.479394078441898,77.99137524162788,3.28326,60.15257185716474
y2_d011_BVD_RZQ,208,7535335,6,RZQ-0355,800,-22.75122,94.0311,2.659659,21.332057417544526
y2_d011_BVD_RZQ,224,8184935,4,RZQ-0310,700,5.15789501013427,123.13536892575571,5.26674,61.31860544451232
y2_d011_BVD_RZQ,226,8234385,4,RZQ-0310,950,15.15993,96.9138,5.58828,57.60978877999135
y2_d011_BVD_RZQ,232,8385785,2,RZQ-0006,800,-0.012847440000000043,-0.9409019999999999,6.31194,78.60612392926302
y2_d011_BVD_RZQ,249,8923685,7,BVD-1877,1850,-97.2816,203.7228,5.30289,51.80058004236491
y2_d011_BVD_RZQ,259,9222635,4,BVD-2177,750,-0.496626,128.904,6.02097,60.588592740222495
y2_d011_BVD_RZQ,264,9429735,8,RZQ-0231,1350,4.06029,272.7663,5.17791,53.71041286610214
y2_d011_BVD_RZQ,269,9576135,3,RZQ-0333,600,75.06947607623158,87.58387948947234,3.17349,69.19528030318855
y2_d011_BVD_RZQ,269,9577635,6,RZQ-0355,600,2.437017,127.2006,4.84245,68.47804029351639
y2_d011_BVD_RZQ,272,9656185,5,RZQ-0326,950,-59.0175,77.2041,5.21559,79.00820852371548
y2_d011_RQJ_YJD,9,155844,8,YJD-0019,750,-88.8465,355.623,4.60746,65.59757296526664
y2_d011_RQJ_YJD,10,202444,9,YJD-0397,1100,121.0314,227.3223,6.92424,68.95843813511824
y2_d011_RQJ_YJD,13,298094,5,YJD-0312,1150,-72.9153,84.1077,4.84371,78.8551247851001
y2_d011_RQJ_YJD,16,478394,4,RQJ-1161,1200,28.38835959946685,125.11017710926576,5.97855,65.38000841108064
y2_d011_RQJ_YJD,25,805094,8,YJD-0019,1550,17.731641331840436,303.29310315374954,3.92703,55.947069835182184
