,game_str,play_id,hit_time,bounce_timestamp,ball_position_x,ball_position_y,infield_bounce
2200,y2_d008_TSZ_RZQ,160,4374045,4374245,-0.815808,29.11674,True
2201,y2_d008_TSZ_RZQ,195,5409445,5409795,27.43632,44.4012,True
2202,y2_d008_TSZ_RZQ,206,5733695,5733745,-2.8716,5.421,True
2203,y2_d008_TSZ_RZQ,208,5777745,5777845,-0.0423,10.0308,True
2204,y2_d008_TSZ_RZQ,215,6041445,6041545,0.5601,11.6394,True
2205,y2_d008_TSZ_RZQ,235,6654895,6656595,48.2208,74.0907,True
2206,y2_d008_TSZ_RZQ,267,7738145,7738195,-2.4303,2.7843,True
2207,y2_d009_TSZ_RZQ,28,806458,806508,-3.4899,5.118,True
2208,y2_d009_TSZ_RZQ,162,5271908,5272558,15.21177,63.273,True
2209,y2_d009_TSZ_RZQ,238,7924486,7924536,1.4613,5.2764,True
2210,y2_d009_TSZ_RZQ,256,8607386,8607436,0.6387,8.0517,True
2211,y2_d009_TSZ_RZQ,268,9069086,9069836,-9.77094,58.1322,True
2212,y2_d009_TSZ_RZQ,273,9184786,9184886,-1.9431,9.1977,True
2213,y2_d009_TSZ_RZQ,288,9658836,9658886,0.4071,2.3688,True
2214,y2_d009_TSZ_RZQ,295,9983036,9983136,-0.2913,5.4972,True
2215,y2_d009_TSZ_RZQ,311,10532952,10533302,-15.86427,51.0261,True
2216,y2_d009_TSZ_RZQ,314,10625652,10625752,3.5889,12.2277,True
2217,y2_d010_TSZ_RZQ,7,187911,187961,1.0152,7.3395,True
2218,y2_d010_TSZ_RZQ,19,494461,494761,20.45274,41.3592,True
2219,y2_d010_TSZ_RZQ,57,1821761,1821811,0.372,3.2574,True
2220,y2_d010_TSZ_RZQ,62,1955961,1956061,-2.6409,9.1881,True
2221,y2_d010_TSZ_RZQ,76,2370361,2370661,-21.16335,42.0684,True
2222,y2_d010_TSZ_RZQ,170,5539111,5539161,0.0696,3.9441,True
2223,y2_d010_TSZ_RZQ,174,5633511,5633661,6.62961,16.66062,True
2224,y2_d010_TSZ_RZQ,180,5871661,5871711,1.1979,5.4075,True
2225,y2_d010_TSZ_RZQ,189,6176011,6176111,1.026,9.9798,True
2226,y2_d010_TSZ_RZQ,190,6220861,6220911,0.7344,5.8947,True
2227,y2_d010_TSZ_RZQ,201,6480661,6480711,-0.561,4.1691,True
2228,y2_d010_TSZ_RZQ,213,6997861,6997911,0.0816,9.8502,True
2229,y2_d010_TSZ_RZQ,217,7076211,7076261,1.6029,3.7575,True
2230,y2_d010_TSZ_RZQ,232,7658911,7659061,-5.7864,20.0067,True
2231,y2_d010_TSZ_RZQ,256,8336511,8336811,15.82902,41.2215,True
2232,y2_d010_TSZ_RZQ,260,8430261,8430761,38.9115,58.9845,True
2233,y2_d010_TSZ_RZQ,263,8624461,8624561,0.2946,7.8381,True
2234,y2_d010_TSZ_RZQ,271,8797661,8797761,-2.6445,14.2398,True
2235,y1_d064_UEX_RZQ,32,9143048,9143898,28.73652,78.9201,True
2236,y1_d064_UEX_RZQ,52,10046498,10046598,-1.5054,11.7063,True
2237,y1_d064_UEX_RZQ,84,11166148,11166448,-1.914552,36.3621,True
2238,y1_d064_UEX_RZQ,87,11268748,11268848,-0.3057,11.31,True
2239,y1_d064_UEX_RZQ,93,11532698,11532748,2.4,2.5794,True
2240,y1_d064_UEX_RZQ,104,11825648,11825698,-2.6802,6.6024,True
2241,y1_d064_UEX_RZQ,107,51198,51548,-14.44305,33.3498,True
2242,y1_d064_UEX_RZQ,112,234048,234198,3.53529,19.29312,True
2243,y1_d064_UEX_RZQ,123,727798,727848,-0.4623,5.4237,True
2244,y1_d064_UEX_RZQ,136,1161998,1162298,-6.15009,42.5265,True
2245,y1_d064_UEX_RZQ,138,1229748,1229798,-0.0327,11.8638,True
2246,y1_d064_UEX_RZQ,141,1424748,1424948,7.33839,23.08905,True
2247,y1_d064_UEX_RZQ,150,1657148,1657698,2.711436,70.4031,True
2248,y1_d064_UEX_RZQ,166,2142348,2142948,-28.94223,50.2596,True
2249,y1_d064_UEX_RZQ,169,2332998,2333048,-0.4476,6.2385,True
2250,y1_d064_UEX_RZQ,175,2485698,2485748,0.5061,6.3957,True
2251,y1_d064_UEX_RZQ,178,2684598,2684898,-6.94566,37.7946,True
2252,y1_d064_UEX_RZQ,181,2748298,2748398,6.0828,15.9753,True
2253,y1_d064_UEX_RZQ,191,3001248,3001298,2.0502,6.4182,True
2254,y1_d064_UEX_RZQ,211,3684948,3685198,-14.21688,32.0859,True
2255,y1_d064_UEX_RZQ,222,4181848,4181898,-2.7372,7.0158,True
2256,y1_d064_UEX_RZQ,237,4709598,4709898,24.2382,35.8674,True
2257,y1_d064_UEX_RZQ,313,7671348,7671448,3.0612,11.0211,True
2258,y1_d065_UEX_RZQ,25,836253,836453,-10.70784,25.44552,True
2259,y1_d065_UEX_RZQ,29,1046653,1046753,8.004,12.3309,True
2260,y1_d065_UEX_RZQ,47,1563103,1563553,-42.6258,50.1303,True
2261,y1_d065_UEX_RZQ,80,2845153,2845203,0.4176,3.8178,True
2262,y1_d065_UEX_RZQ,119,4310753,4310853,4.7691,11.1156,True
2263,y1_d065_UEX_RZQ,149,5340753,5340853,2.7864,8.4939,True
2264,y1_d065_UEX_RZQ,177,6153803,6153853,-1.4229,4.7079,True
2265,y1_d065_UEX_RZQ,194,6767653,6768203,-4.64244,52.9404,True
2266,y1_d065_UEX_RZQ,198,6961453,6961553,-6.4509,17.454,True
2267,y1_d065_UEX_RZQ,201,7052603,7053203,-25.19835,64.938,True
2268,y1_d065_UEX_RZQ,230,7805903,7806103,-3.42243,26.50695,True
2269,y1_d065_UEX_RZQ,234,8042303,8042353,1.4598,7.4091,True
2270,y1_d065_UEX_RZQ,241,8378753,8378853,3.0738,14.9967,True
2271,y1_d067_UEX_RZQ,71,2067261,2067311,-0.0999,8.4684,True
2272,y1_d067_UEX_RZQ,73,2214561,2215061,-22.27131,65.6199,True
2273,y1_d067_UEX_RZQ,74,2248311,2248411,-4.8213,10.3527,True
2274,y1_d067_UEX_RZQ,80,2396561,2396961,3.6909,45.2976,True
2275,y1_d067_UEX_RZQ,89,2662161,2662211,1.5783,4.4019,True
2276,y1_d067_UEX_RZQ,122,3666511,3666561,-4.6443,7.6284,True
2277,y1_d067_UEX_RZQ,124,3810511,3810611,-3.1806,18.4971,True
2278,y1_d067_UEX_RZQ,126,3867561,3867611,1.0671,3.2799,True
2279,y1_d067_UEX_RZQ,137,4147011,4147161,2.9001,5.1939,True
2280,y1_d067_UEX_RZQ,175,5531311,5531361,-0.2106,5.5236,True
2281,y1_d067_UEX_RZQ,181,5692911,5693011,5.1339,11.5383,True
2282,y1_d067_UEX_RZQ,204,6658661,6658861,7.37199,30.8529,True
2283,y1_d067_UEX_RZQ,210,6896361,6896411,-0.1587,8.0721,True
2284,y1_d067_UEX_RZQ,233,7633311,7633361,-2.3106,8.0718,True
2285,y1_d067_UEX_RZQ,236,7821011,7821411,-12.67989,48.6309,True
2286,y1_d067_UEX_RZQ,260,8743911,8744061,9.54663,21.28494,True
2287,y1_d067_UEX_RZQ,287,9646661,9646711,1.5381,5.6742,True
2288,y2_d036_UKI_RZQ,14,394369,394419,-3.1209,10.1658,True
2289,y2_d036_UKI_RZQ,15,434869,434919,0.9537,4.9614,True
2290,y2_d036_UKI_RZQ,59,1754319,1754369,0.702,3.6678,True
2291,y2_d036_UKI_RZQ,74,2264519,2264569,-1.4259,3.8589,True
2292,y2_d036_UKI_RZQ,116,4005843,4005893,0.8631,6.8955,True
2293,y2_d036_UKI_RZQ,123,4265143,4265193,-3.7038,12.5034,True
2294,y2_d036_UKI_RZQ,134,4555393,4555693,-21.60768,28.75626,True
2295,y2_d036_UKI_RZQ,170,5873343,5874443,3.0354,56.7666,True
2296,y2_d036_UKI_RZQ,182,6306893,6306993,6.9162,17.0346,True
2297,y2_d036_UKI_RZQ,184,6389744,6390244,4.27512,51.6564,True
2298,y2_d036_UKI_RZQ,196,6779044,6779344,-11.03622,37.0419,True
2299,y2_d036_UKI_RZQ,210,7189294,7189544,-16.14579,20.4267,True
2300,y2_d036_UKI_RZQ,214,7290644,7290744,-1.9581,11.5008,True
2301,y2_d036_UKI_RZQ,250,8628994,8629444,-17.9229,65.619,True
2302,y2_d036_UKI_RZQ,252,8715544,8715594,-0.6075,1.9935,True
2303,y2_d036_UKI_RZQ,306,10926888,10926938,-0.3954,5.8584,True
2304,y2_d037_UKI_RZQ,3,186391,186424,-2.5167,9.012,True
2305,y2_d037_UKI_RZQ,35,1193750,1193783,-2.4852,4.1877,True
2306,y2_d037_UKI_RZQ,52,1723107,1723437,-2.482722,37.2468,True
2307,y2_d037_UKI_RZQ,58,2012286,2012583,14.86392,19.79646,True
2308,y2_d037_UKI_RZQ,75,2524545,2524644,0.174,15.7575,True
2309,y2_d037_UKI_RZQ,77,2579556,2579622,-0.1593,12.7341,True
2310,y2_d037_UKI_RZQ,108,3637307,3637868,21.40752,29.44311,True
2311,y2_d037_UKI_RZQ,123,4275593,4275659,0.3072,4.0194,True
2312,y2_d037_UKI_RZQ,125,4439900,4439933,0.1221,5.4975,True
2313,y2_d037_UKI_RZQ,128,4511444,4511477,0.8631,6.8955,True
2314,y2_d037_UKI_RZQ,130,4568699,4568831,11.388,18.6519,True
2315,y2_d037_UKI_RZQ,147,5233023,5233485,26.70759,45.4023,True
2316,y2_d037_UKI_RZQ,159,5641531,5641861,5.26305,39.6786,True
2317,y2_d037_UKI_RZQ,230,7924770,7924836,1.3383,8.3346,True
2318,y2_d037_UKI_RZQ,262,8978002,8978035,0.5469,2.9577,True
2319,y2_d037_UKI_RZQ,268,9125051,9125876,-31.1469,85.7565,True
2320,y2_d038_UKI_RZQ,4,40143,40193,-0.8358,5.6814,True
2321,y2_d038_UKI_RZQ,9,151243,155093,47.5662,75.0156,True
2322,y2_d038_UKI_RZQ,66,1776293,1776393,-1.6308,14.7315,True
2323,y2_d038_UKI_RZQ,82,2316393,2316443,1.2483,5.1267,True
2324,y2_d038_UKI_RZQ,84,2370593,2370643,-1.7193,6.3387,True
2325,y2_d038_UKI_RZQ,135,3992293,3992543,24.42045,34.1049,True
2326,y2_d038_UKI_RZQ,195,5696743,5696793,1.3218,3.9075,True
2327,y2_d038_UKI_RZQ,199,5940093,5940143,-1.6743,8.4234,True
2328,y2_d038_UKI_RZQ,214,6544593,6544643,5.2377,8.2389,True
2329,y2_d038_UKI_RZQ,221,6722243,6722293,-0.084,4.1499,True
2330,y2_d038_UKI_RZQ,241,7609393,7609593,-8.20626,21.49128,True
2331,y1_d094_WNA_RZQ,41,1204037,1204237,-2.631315,23.70093,True
2332,y1_d094_WNA_RZQ,90,2807437,2807637,-11.41212,26.72244,True
2333,y1_d094_WNA_RZQ,106,3442687,3442737,1.7577,5.6316,True
2334,y1_d094_WNA_RZQ,136,4366337,4367037,-30.6879,68.5644,True
2335,y1_d094_WNA_RZQ,153,4847387,4847487,-3.3357,9.1326,True
2336,y1_d094_WNA_RZQ,167,5348937,5349387,-3.98886,46.3374,True
2337,y1_d094_WNA_RZQ,179,5758687,5758937,4.94985,28.16172,True
2338,y1_d094_WNA_RZQ,196,6297687,6297737,-1.3335,6.2994,True
2339,y1_d094_WNA_RZQ,214,6968787,6968837,0.7308,3.0303,True
2340,y1_d094_WNA_RZQ,257,8290187,8290287,1.4853,4.7886,True
2341,y1_d094_WNA_RZQ,267,8763737,8763837,-4.0869,15.141,True
2342,y1_d094_WNA_RZQ,281,9209387,9209437,-2.4789,8.2521,True
2343,y1_d094_WNA_RZQ,310,10143787,10144787,-28.06341,51.7221,True
2344,y1_d094_WNA_RZQ,363,11603737,11603987,-17.75604,29.74962,True
2345,y1_d095_WNA_RZQ,5,82005,82055,1.4349,8.0961,True
2346,y1_d095_WNA_RZQ,10,201155,201455,-0.730656,36.1278,True
2347,y1_d095_WNA_RZQ,19,480805,480855,0.5523,11.1885,True
2348,y1_d095_WNA_RZQ,23,558805,558855,-1.2855,2.997,True
2349,y1_d095_WNA_RZQ,32,899205,899255,-1.4679,3.3135,True
2350,y1_d095_WNA_RZQ,36,998255,998455,17.53386,19.73949,True
2351,y1_d095_WNA_RZQ,39,1158655,1158705,2.3634,7.0824,True
2352,y1_d095_WNA_RZQ,54,1625405,1625455,0.2007,4.3905,True
2353,y1_d095_WNA_RZQ,71,2268155,2268205,2.2488,8.0004,True
2354,y1_d095_WNA_RZQ,77,2481255,2481355,-1.1649,12.4104,True
2355,y1_d095_WNA_RZQ,92,2845255,2845305,-2.0172,10.0611,True
2356,y1_d095_WNA_RZQ,95,3051005,3051055,-1.0626,4.5831,True
2357,y1_d095_WNA_RZQ,107,3355905,3356505,45.5538,58.9863,True
2358,y1_d095_WNA_RZQ,109,3531655,3531705,-1.8927,5.8773,True
2359,y1_d095_WNA_RZQ,122,3796805,3796855,-0.8601,7.1805,True
2360,y1_d095_WNA_RZQ,150,4766705,4766755,0.3756,9.9483,True
2361,y1_d095_WNA_RZQ,163,5216405,5216455,-4.5153,10.899,True
2362,y1_d095_WNA_RZQ,168,5430655,5430705,-1.7196,7.1277,True
2363,y1_d095_WNA_RZQ,205,6601955,6602005,-5.1477,9.576,True
2364,y1_d095_WNA_RZQ,248,8118005,8118255,-17.3868,22.17597,True
2365,y1_d096_WNA_RZQ,2,35921,35971,-2.2731,9.5079,True
2366,y1_d096_WNA_RZQ,9,227721,227771,0.4014,6.1944,True
2367,y1_d096_WNA_RZQ,61,2034171,2034221,0.2649,2.2923,True
2368,y1_d096_WNA_RZQ,66,2284721,2284771,0.6732,6.8205,True
2369,y1_d096_WNA_RZQ,69,2355121,2355271,6.28071,16.53633,True
2370,y1_d096_WNA_RZQ,71,2404871,2405221,0.52191,49.521,True
2371,y1_d096_WNA_RZQ,79,2720571,2720671,0.8559,9.4197,True
2372,y1_d096_WNA_RZQ,109,3691721,3691871,-3.855,15.9141,True
2373,y1_d096_WNA_RZQ,121,4067521,4067571,-0.1224,2.4195,True
2374,y1_d096_WNA_RZQ,123,4137421,4137521,1.9572,8.7246,True
2375,y1_d096_WNA_RZQ,125,4300621,4300671,1.533,6.3468,True
2376,y1_d096_WNA_RZQ,137,4546321,4546971,-19.39107,38.7603,True
2377,y1_d096_WNA_RZQ,171,5902971,5903071,8.1144,13.6743,True
2378,y1_d096_WNA_RZQ,176,5992971,5993321,-13.78098,43.3635,True
2379,y1_d096_WNA_RZQ,183,6133121,6133171,-2.0697,8.7066,True
2380,y1_d096_WNA_RZQ,191,6409421,6409471,-1.6542,4.77,True
2381,y1_d096_WNA_RZQ,194,6509071,6509321,2.883678,22.40157,True
2382,y1_d096_WNA_RZQ,220,7227471,7227571,-0.7242,11.754,True
2383,y1_d096_WNA_RZQ,222,7372471,7372521,4.0116,10.6725,True
2384,y2_d071_XFE_RZQ,18,399929,400029,4.0221,8.5791,True
2385,y2_d071_XFE_RZQ,29,787279,787329,-0.6,6.9873,True
2386,y2_d071_XFE_RZQ,80,2367432,2367532,-7.9737,11.2089,True
2387,y2_d071_XFE_RZQ,85,2524082,2524182,-1.524,9.0873,True
2388,y2_d071_XFE_RZQ,88,2587032,2587082,3.4749,10.839,True
2389,y2_d071_XFE_RZQ,101,2973282,2973332,3.321,12.0471,True
2390,y2_d071_XFE_RZQ,128,3634332,3634532,-13.67571,17.3226,True
2391,y2_d071_XFE_RZQ,133,3868282,3868332,-0.3876,4.1592,True
2392,y2_d071_XFE_RZQ,140,4107682,4107782,2.907,12.7425,True
2393,y2_d071_XFE_RZQ,143,4273832,4273982,3.8244,17.8047,True
2394,y2_d071_XFE_RZQ,148,4416082,4416732,-5.54931,46.9359,True
2395,y2_d071_XFE_RZQ,155,4618382,4618732,-5.85462,35.9412,True
2396,y2_d071_XFE_RZQ,157,4824932,4825082,-3.1971,5.5767,True
2397,y2_d071_XFE_RZQ,166,5252582,5252632,-1.6875,9.594,True
2398,y2_d071_XFE_RZQ,170,5470082,5470182,6.2964,10.2963,True
2399,y2_d071_XFE_RZQ,174,5565932,5566032,-1.0464,7.6134,True
2400,y2_d071_XFE_RZQ,194,6383382,6383482,-5.3646,12.3717,True
2401,y2_d071_XFE_RZQ,225,7407532,7407632,-1.848,14.4741,True
2402,y2_d071_XFE_RZQ,244,8063532,8063682,11.5989,17.2941,True
2403,y2_d071_XFE_RZQ,269,9199882,9200682,51.0696,79.7553,True
2404,y2_d071_XFE_RZQ,275,9460582,9460632,-1.0734,6.1956,True
2405,y2_d071_XFE_RZQ,277,9515032,9515132,4.9317,8.5722,True
2406,y2_d071_XFE_RZQ,287,9883532,9883632,-2.6328,16.611,True
2407,y2_d071_XFE_RZQ,296,10240482,10240532,1.1715,2.2419,True
2408,y2_d071_XFE_RZQ,302,10380632,10380682,-2.7273,5.4129,True
2409,y2_d072_XFE_RZQ,21,545209,545309,-0.4551,11.493,True
2410,y2_d072_XFE_RZQ,39,1054059,1054109,-0.2079,5.8155,True
2411,y2_d072_XFE_RZQ,49,1429059,1429109,1.1823,4.7634,True
2412,y2_d072_XFE_RZQ,56,1608759,1608859,4.6914,8.8881,True
2413,y2_d072_XFE_RZQ,63,1772709,1773209,-15.73143,71.4204,True
2414,y2_d072_XFE_RZQ,72,2074309,2074409,-3.9426,11.0367,True
2415,y2_d072_XFE_RZQ,83,2485359,2485409,2.2032,6.2982,True
2416,y2_d072_XFE_RZQ,85,2535859,2535959,1.9422,10.6242,True
2417,y2_d072_XFE_RZQ,92,2789009,2789059,-0.2403,4.3656,True
2418,y2_d072_XFE_RZQ,113,3475509,3475559,1.3761,4.8801,True
2419,y2_d072_XFE_RZQ,122,3728109,3728209,-2.8629,13.3017,True
2420,y2_d072_XFE_RZQ,134,4165409,4165609,-13.02624,22.94826,True
2421,y2_d072_XFE_RZQ,145,4544859,4544909,2.1606,7.041,True
2422,y2_d072_XFE_RZQ,157,4965709,4965809,3.0411,12.1929,True
2423,y2_d072_XFE_RZQ,163,5106659,5106859,7.33986,28.01715,True
2424,y2_d072_XFE_RZQ,186,5983059,5983109,-1.2345,7.3488,True
2425,y2_d072_XFE_RZQ,196,6466559,6466659,0.3777,10.8666,True
2426,y2_d072_XFE_RZQ,215,7076009,7076059,-0.5229,6.9279,True
2427,y2_d072_XFE_RZQ,222,7384559,7384609,1.0893,5.4747,True
2428,y2_d072_XFE_RZQ,223,7424959,7425009,-2.3823,4.0218,True
2429,y2_d072_XFE_RZQ,229,7623259,7623309,0.1485,2.076,True
2430,y2_d072_XFE_RZQ,244,8206059,8206109,-0.4734,2.8827,True
2431,y2_d072_XFE_RZQ,253,8593109,8593559,21.62007,43.893,True
2432,y2_d072_XFE_RZQ,268,9068709,9068959,1.532982,33.477,True
2433,y2_d072_XFE_RZQ,282,9580459,9580959,10.46067,55.8666,True
2434,y2_d073_XFE_RZQ,66,3863516,3864366,-31.0128,36.6561,True
2435,y2_d073_XFE_RZQ,131,13946966,13947316,-10.95051,38.9559,True
2436,y2_d073_XFE_RZQ,132,13984716,13984816,2.1114,10.8513,True
2437,y2_d073_XFE_RZQ,135,14052066,14052266,-6.84618,32.1015,True
2438,y2_d073_XFE_RZQ,139,14352566,14352666,-2.0508,5.259,True
2439,y2_d073_XFE_RZQ,150,14719216,14719316,5.0772,7.2168,True
2440,y2_d073_XFE_RZQ,187,15919316,15919416,2.2092,7.8012,True
2441,y2_d073_XFE_RZQ,198,16356066,16356166,0.6507,12.4641,True
2442,y2_d073_XFE_RZQ,212,16740566,16741066,6.14487,56.8197,True
2443,y2_d073_XFE_RZQ,230,17467416,17467666,-15.40731,29.99325,True
2444,y2_d073_XFE_RZQ,248,551670,552320,-40.6674,60.2952,True
2445,y2_d073_XFE_RZQ,274,1652616,1652666,0.8355,6.4071,True
2446,y2_d039_XLB_RZQ,18,6289065,6289215,-6.2034,13.4859,True
2447,y2_d039_XLB_RZQ,41,7082115,7082615,22.15509,63.0582,True
2448,y2_d039_XLB_RZQ,61,7629965,7630065,-1.5702,16.1424,True
2449,y2_d039_XLB_RZQ,69,7820865,7820915,-0.6726,5.1006,True
2450,y2_d039_XLB_RZQ,111,588785,588835,3.4398,5.0118,True
2451,y2_d039_XLB_RZQ,113,636885,637535,-15.48147,79.0062,True
2452,y2_d039_XLB_RZQ,118,849235,849285,-1.1595,3.8373,True
2453,y2_d039_XLB_RZQ,120,897585,897735,-9.9876,19.5411,True
2454,y2_d039_XLB_RZQ,144,1695285,1695385,-4.4532,12.7506,True
2455,y2_d039_XLB_RZQ,154,2140785,2140835,1.4532,7.9626,True
2456,y2_d039_XLB_RZQ,187,3405061,3405111,-0.5145,3.0579,True
2457,y2_d039_XLB_RZQ,214,4204565,4204615,-0.4959,2.9361,True
2458,y2_d039_XLB_RZQ,225,4553465,4553565,3.1254,11.4639,True
2459,y2_d039_XLB_RZQ,235,4824065,4824115,3.297,6.9195,True
2460,y2_d039_XLB_RZQ,238,4989915,4990165,21.84069,25.32072,True
2461,y2_d039_XLB_RZQ,246,5262965,5263315,-7.81743,29.21709,True
2462,y2_d040_XLB_RZQ,24,637703,637903,-5.12019,20.00574,True
2463,y2_d040_XLB_RZQ,34,956253,956303,-2.3361,8.682,True
2464,y2_d040_XLB_RZQ,36,1102303,1102403,0.1593,8.5686,True
2465,y2_d040_XLB_RZQ,45,1279053,1279103,-3.648,7.6227,True
2466,y2_d040_XLB_RZQ,57,1659103,1659153,0.2319,3.7446,True
2467,y2_d040_XLB_RZQ,66,1947153,1947253,11.3064,14.3337,True
2468,y2_d040_XLB_RZQ,82,2435453,2435503,2.6241,4.8201,True
2469,y2_d040_XLB_RZQ,107,3394130,3394180,-0.933,7.4157,True
2470,y2_d040_XLB_RZQ,119,3667330,3667380,-3.6729,5.3076,True
2471,y2_d040_XLB_RZQ,124,3828880,3828930,3.8943,4.4124,True
2472,y2_d040_XLB_RZQ,147,4611980,4612030,0.6894,10.6593,True
2473,y2_d040_XLB_RZQ,151,4831430,4831630,13.36392,29.46111,True
2474,y2_d040_XLB_RZQ,172,5567280,5567380,-3.5742,9.621,True
2475,y2_d040_XLB_RZQ,181,5754080,5754130,-0.8529,6.0672,True
2476,y2_d040_XLB_RZQ,198,6265830,6266180,18.42579,40.092,True
2477,y2_d040_XLB_RZQ,199,6430680,6432680,-28.02288,73.3143,True
2478,y2_d040_XLB_RZQ,208,6683630,6683730,-2.4897,1.8459,True
2479,y2_d040_XLB_RZQ,296,9855630,9855680,1.0323,6.1458,True
2480,y2_d041_XLB_RZQ,2,58367,58917,-9.5703,71.8074,True
2481,y2_d041_XLB_RZQ,17,638517,638567,1.1367,4.7553,True
2482,y2_d041_XLB_RZQ,29,970617,970717,3.9885,18.4524,True
2483,y2_d041_XLB_RZQ,34,1213367,1213417,1.4613,5.2764,True
2484,y2_d041_XLB_RZQ,55,1857067,1857217,4.1004,18.8142,True
2485,y2_d041_XLB_RZQ,75,2577317,2577467,10.3143,25.00533,True
2486,y2_d041_XLB_RZQ,83,2911117,2911167,4.8261,5.8797,True
2487,y2_d041_XLB_RZQ,110,3991567,3991667,-1.5666,3.3777,True
2488,y2_d041_XLB_RZQ,114,4138417,4138517,5.0706,17.4306,True
2489,y2_d041_XLB_RZQ,129,4718117,4719517,-16.00968,36.696,True
2490,y2_d041_XLB_RZQ,156,5614017,5614467,39.2649,46.0485,True
2491,y2_d041_XLB_RZQ,163,5815867,5816267,-15.21039,48.9192,True
2492,y2_d041_XLB_RZQ,201,7205717,7205867,-14.03163,20.73762,True
2493,y2_d041_XLB_RZQ,204,7402567,7403117,-31.7589,54.0285,True
2494,y2_d041_XLB_RZQ,205,7448567,7449267,32.4963,48.768,True
2495,y2_d041_XLB_RZQ,256,9456167,9456317,-7.05381,21.39705,True
2496,y2_d041_XLB_RZQ,282,10446717,10446767,0.2187,6.2358,True
2497,y2_d041_XLB_RZQ,285,10657567,10657617,0.8319,5.6655,True
2498,y2_d041_XLB_RZQ,307,11305067,11305217,-2.2458,19.011,True
2499,y1_d082_YJD_RZQ,6,114844,114894,2.0493,9.3291,True
2500,y1_d082_YJD_RZQ,19,547344,547394,3.8139,11.3082,True
2501,y1_d082_YJD_RZQ,34,909544,909594,-2.9469,8.9433,True
2502,y1_d082_YJD_RZQ,83,2508094,2508144,-0.2766,4.0674,True
2503,y1_d082_YJD_RZQ,94,2821894,2822044,8.355,11.9076,True
2504,y1_d082_YJD_RZQ,96,2895394,2896044,20.09013,78.819,True
2505,y1_d082_YJD_RZQ,124,3930394,3930494,3.762,11.1462,True
2506,y1_d082_YJD_RZQ,131,4209844,4209994,-0.2931,17.8317,True
2507,y1_d082_YJD_RZQ,146,4766494,4766544,-2.1081,3.5811,True
2508,y1_d082_YJD_RZQ,161,5182344,5182394,2.7402,10.6026,True
2509,y1_d082_YJD_RZQ,168,5376894,5376944,0.3297,7.3794,True
2510,y1_d082_YJD_RZQ,178,5653494,5653594,0.0351,13.5606,True
2511,y1_d082_YJD_RZQ,223,7046394,7046444,-0.6351,4.8165,True
2512,y1_d082_YJD_RZQ,257,8218294,8218544,-9.30456,38.0562,True
2513,y1_d082_YJD_RZQ,261,8429594,8429894,-10.25076,40.6683,True
2514,y1_d082_YJD_RZQ,280,9012444,9012594,6.82575,24.32508,True
2515,y1_d082_YJD_RZQ,287,9287294,9287544,1.773288,6.71985,True
2516,y1_d082_YJD_RZQ,293,9492594,9493144,2.524479,55.1295,True
2517,y1_d082_YJD_RZQ,310,10254594,10255044,12.66423,31.7949,True
2518,y1_d083_YJD_RZQ,29,7606903,7606953,-2.9358,9.7578,True
2519,y1_d083_YJD_RZQ,78,9284653,9284753,-3.162,14.8947,True
2520,y1_d083_YJD_RZQ,83,9491653,9491703,0.2814,8.1909,True
2521,y1_d083_YJD_RZQ,95,9934853,9935103,-5.22555,26.31915,True
2522,y1_d083_YJD_RZQ,180,1976753,1977103,4.4949,35.5833,True
2523,y1_d083_YJD_RZQ,191,2391553,2391603,0.3999,5.9007,True
2524,y1_d083_YJD_RZQ,225,3641453,3641553,3.3243,18.6801,True
2525,y1_d083_YJD_RZQ,243,4195453,4195503,-4.4343,5.2989,True
2526,y1_d083_YJD_RZQ,276,5285553,5286003,-16.54578,58.5207,True
2527,y1_d083_YJD_RZQ,295,5827053,5827603,-35.4399,61.8567,True
2528,y1_d083_YJD_RZQ,304,6113953,6114053,-1.635,18.1974,True
2529,y1_d084_YJD_RZQ,15,441676,441726,-1.1187,6.6603,True
2530,y1_d084_YJD_RZQ,54,1516426,1516526,-4.8063,11.6103,True
2531,y1_d084_YJD_RZQ,67,1886576,1886626,-0.3321,5.8836,True
2532,y1_d084_YJD_RZQ,77,2222076,2222126,0.6759,8.7708,True
2533,y1_d084_YJD_RZQ,81,2478176,2478226,1.6065,9.8847,True
2534,y1_d084_YJD_RZQ,92,2891676,2891726,0.0729,4.8519,True
2535,y1_d084_YJD_RZQ,106,3242826,3242926,-7.9227,15.3927,True
2536,y1_d084_YJD_RZQ,127,3842126,3842226,-2.2194,14.1399,True
2537,y1_d084_YJD_RZQ,133,4096576,4097076,-19.96197,58.0959,True
2538,y1_d084_YJD_RZQ,134,4132626,4132726,-7.4454,13.8771,True
2539,y1_d084_YJD_RZQ,154,4789726,4789776,0.0306,8.5176,True
2540,y1_d084_YJD_RZQ,161,5158376,5158426,-1.5159,2.0031,True
2541,y1_d084_YJD_RZQ,173,5603426,5603726,12.46137,30.9201,True
2542,y1_d084_YJD_RZQ,183,5814326,5814426,4.0116,10.6725,True
2543,y1_d084_YJD_RZQ,184,5995576,5995676,0.8853,10.737,True
2544,y1_d084_YJD_RZQ,188,6076376,6076426,-0.9996,5.8851,True
2545,y1_d084_YJD_RZQ,202,6547076,6547126,-0.5313,5.6799,True
